Internship Id,Role,Company Name,Location,Duration,Stipend,Intern Type,Skills,Perks,Hiring Since,Opportunity Date,Opening,Hired Candidate,Number of Applications,Website Link
2454713,International Business Development Internship,Apex Websoft,"('Delhi, Noida',)",6 Months,"₹ 15,000 /month",['Internship'],"['Email Marketing', 'English Proficiency (Spoken)', 'Research and Analytics']","['Certificate', 'Letter of recommendation']",Hiring since April 2024,1 opportunity posted,10,,Be an early applicant,http://apexwebsoft.com
2462245,Maths Trainer Internship,SR Edu Technologies,"('Hyderabad',)",1 Month,"₹ 25,000-40,000 /month",['Internship'],"['English Proficiency (Spoken)', 'Mathematics']","['Certificate', 'Letter of recommendation', 'Flexible work hours', 'Informal dress code', '5 days a week']",Hiring since September 2023,111 opportunities posted,5,18 candidates hired,Be an early applicant,https://sredutech.com/
2462204,Content Writing Internship,Growify Digital,"('Delhi',)",6 Months,"₹ 8,000-15,000 /month",['Internship'],"['Blogging', 'Content Writing', 'Creative Writing', 'English Proficiency (Spoken)', 'English Proficiency (Written)']","['Certificate', 'Letter of recommendation', 'Flexible work hours', 'Informal dress code', '5 days a week', 'Free snacks & beverages']",Hiring since February 2014,550 opportunities posted,2,36 candidates hired,Be an early applicant,https://www.growify.in/
2462255,Content Writing Internship,Fabulous Media Private Limited,"('Gurgaon',)",6 Months,"₹ 5,000-15,000 /month",['Internship'],"['Blogging', 'Creative Writing', 'Digital Marketing', 'English Proficiency (Spoken)', 'English Proficiency (Written)', 'Search Engine Optimization (SEO)', 'Social Media Marketing']","['Certificate', 'Letter of recommendation', 'Informal dress code']",Hiring since September 2016,351 opportunities posted,4,16 candidates hired,Be an early applicant,https://fabulousmedia.in
2462076,Marketing Internship,Avaari,"('Chandigarh, Coimbatore, Jhansi, Kota, Manali, Patna, Pune, Ranchi, Shimla, Udaipur, Thanjavur, Bangalore, Tiruchirappalli, Raipur, Goa Velha',)",2 Months,"₹ 18,000 /month",['Internship'],"['Digital Marketing', 'Email Marketing', 'English Proficiency (Spoken)', 'English Proficiency (Written)', 'Marketing', 'MS-Office']","['Certificate', 'Letter of recommendation', '5 days a week']",Hiring since August 2023,627 opportunities posted,5,,103 applicants,
2462315,Social Media Marketing Internship,Brandshark,"('Bangalore',)",3 Months,"₹ 10,000 /month",['Internship'],"['Digital Marketing', 'English Proficiency (Written)', 'Instagram Marketing', 'Search Engine Marketing (SEM)', 'Social Media Marketing']",,Hiring since February 2023,93 opportunities posted,4,4 candidates hired,Be an early applicant,https://www.brandshark.com
2461752,Editorial Internship,Eupheus Learning,"('Delhi',)",1 Month,"₹ 10,000 /month",['Internship'],"['Creative Writing', 'English Proficiency (Spoken)', 'English Proficiency (Written)', 'MS-Excel', 'Proofreading']","['Certificate', 'Letter of recommendation', '5 days a week']",Hiring since December 2018,394 opportunities posted,2,169 candidates hired,Be an early applicant,
2462248,English Trainer Internship,SR Edu Technologies,"('Hyderabad',)",1 Month,"₹ 25,000-40,000 /month",['Internship'],['English Proficiency (Spoken)'],"['Certificate', 'Letter of recommendation', 'Flexible work hours', 'Informal dress code', '5 days a week']",Hiring since September 2023,111 opportunities posted,5,18 candidates hired,Be an early applicant,https://sredutech.com/
2462319,Agriculture & Food Engineering Internship,One Root,"('Bangalore',)",6 Months,"₹ 10,000 /month",['Internship with job offer'],"['Kannada Proficiency (Spoken)', 'MS-Excel']","['Certificate', 'Letter of recommendation', 'Informal dress code', 'Free snacks & beverages', 'Job offer']",Hiring since May 2022,86 opportunities posted,2,19 candidates hired,Be an early applicant,
2461484,Architecture Internship,Rucira Architects,"('Bangalore',)",6 Months,"₹ 10,000-20,000 /month",['Internship with job offer'],"['3ds Max', 'Adobe Illustrator', 'Adobe Photoshop', 'AutoCAD', 'Autodesk Revit', 'MS-Excel', 'MS-Office']","['Letter of recommendation', 'Flexible work hours', 'Informal dress code', '5 days a week', 'Free snacks & beverages', 'Job offer']",Hiring since April 2024,1 opportunity posted,2,,Be an early applicant,
2461813,Social Media Marketing Internship,Uboard India Limited,"('Gurgaon, Delhi',)",3 Months,"₹ 6,000-9,000 /month",['Internship'],"['Content Writing', 'Instagram Marketing', 'Project Management', 'Search Engine Optimization (SEO)']","['Certificate', 'Letter of recommendation', 'Informal dress code', 'Free snacks & beverages']",Hiring since August 2016,243 opportunities posted,2,589 candidates hired,Be an early applicant,http://uboardindia.com/
2461497,Content & E-Commerce Management Internship,Evobi Automation Private Limited (Bibox Labs),"('Bangalore',)",3 Months,"₹ 10,000 /month +  Incentives",['Internship'],['CSS'],,Hiring since April 2024,4 opportunities posted,1,,Be an early applicant,https://www.biboxlabs.com
2462062,Human Resources (HR) & Marketing Internship (Part time),Avaari,"('Chennai, Guwahati, Ooty, Ratnagiri, Thanjavur, Thane, Mussoorie, Paithan, Jammu, Matheran, Mysorepatta, Thiruvellarai, Sikkim',)",3 Months,"₹ 10,000 /month",['Internship with job offer'],"['English Proficiency (Spoken)', 'English Proficiency (Written)', 'Hindi Proficiency (Spoken)', 'MS-Excel']","['Certificate', 'Letter of recommendation', 'Informal dress code', '5 days a week', 'Job offer']",Hiring since August 2023,627 opportunities posted,7,,62 applicants,
2462065,Photography Internship (Part time),Avaari,"('Ahmedabad, Aurangabad, Delhi, Ghaziabad, Jhansi, Kota, Pune, Mumbai, Noida, Haryana, Tiruchipalli',)",1 Month,"₹ 15,000 /month",['Internship'],"['Adobe Photoshop', 'Adobe Photoshop Lightroom CC', 'Photography', 'Video Editing', 'Video Making']","['Certificate', 'Letter of recommendation', '5 days a week']",Hiring since August 2023,627 opportunities posted,3,,45 applicants,
2462015,Graphic Design Internship (Part time),MentorBoxx,"('Ahmedabad, Akola, Aurangabad, Pune, Amravati, Ahmednagar, Mumbai, Pimpri-Chinchwad, Baramati, Nagpur, Nashik',)",2 Months,"₹ 15,000 /month",['Internship'],"['Adobe After Effects', 'Adobe Creative Suite', 'Adobe Illustrator', 'Adobe Indesign', 'Adobe Photoshop', 'Adobe Photoshop Lightroom CC', 'Adobe Premiere Pro', 'CorelDRAW', 'UI & UX Design', 'Video Editing']","['Certificate', 'Letter of recommendation', 'Flexible work hours', '5 days a week']",Hiring since April 2021,855 opportunities posted,5,12 candidates hired,46 applicants,
2462072,Business Development (Sales) Internship (Part time),Avaari,"('Ahmedabad, Amritsar, Indore, Lucknow, Patiala, Patna, Ranchi, Udaipur, Bankura, Mumbai, Noida, Raipur, Gwalior West',)",2 Months,"₹ 20,000 /month",['Internship'],"['Email Marketing', 'English Proficiency (Spoken)', 'English Proficiency (Written)', 'MS-Excel', 'Salesforce']","['Certificate', 'Letter of recommendation', '5 days a week']",Hiring since August 2023,627 opportunities posted,5,,78 applicants,
2462078,Human Resources (HR) Internship (Part time),Avaari,"('Bhubaneswar, Coimbatore, Indore, Ranchi, Surat, Udaipur, Hyderabad, Bhopal, Kochi, Jaipur, Tiruchirappalli, Raipur, Nagpur, Amravati',)",2 Months,"₹ 15,000 /month",['Internship'],"['English Proficiency (Spoken)', 'English Proficiency (Written)', 'MS-Excel', 'MS-Office']","['Certificate', 'Letter of recommendation', '5 days a week']",Hiring since August 2023,627 opportunities posted,4,,118 applicants,
2461124,Marketing Specialist Internship,Alfa PEB Limited,"('Hosur',)",2 Months,"₹ 7,500 /month",['Internship'],"['Sales', 'Sales pitch']","['Certificate', 'Letter of recommendation', '5 days a week']",Hiring since April 2024,2 opportunities posted,11,,Be an early applicant,
2462079,Content Writing Internship (Part time),Avaari,"('Chandigarh, Coimbatore, Indore, Kota, Ludhiana, Ratlam, Satna, Tirupati, Bangalore, Hyderabad, Bhopal, Mumbai, Jaipur, Gwalior West, Andhra Pradesh',)",2 Months,"₹ 12,000 /month",['Internship'],"['Blogging', 'Creative Writing', 'English Proficiency (Spoken)', 'English Proficiency (Written)']","['Certificate', 'Letter of recommendation', '5 days a week']",Hiring since August 2023,627 opportunities posted,5,,89 applicants,
2462067,Interior Design Internship (Part time),Avaari,"('Ahmedabad, Delhi, Guwahati, Indore, Kolkata, Pune, Ranchi, Satna, Surat, Ahmednagar, Mumbai, Noida, Raipur, Bhopalgarh, Sikkim',)",2 Months,"₹ 15,000 /month",['Internship'],"['3ds Max', 'Adobe Photoshop', 'AutoCAD']","['Certificate', 'Letter of recommendation', '5 days a week']",Hiring since August 2023,627 opportunities posted,5,,48 applicants,
2462075,Electrical Engineering Internship (Part time),Avaari,"('Aurangabad, Chennai, Pune, Surat, Udaipur, Amravati, Ahmednagar, Bangalore, Mumbai, Baramati, Jaipur, Nagpur, Nashik',)",2 Months,"₹ 12,000 /month",['Internship'],"['ARM Microcontroller', 'AutoCAD', 'Circuit Design', 'ElectronJS', 'Model View Controller(MVC)', 'Quality Assurance/Quality Control (QA/QC)']","['Certificate', 'Letter of recommendation', '5 days a week']",Hiring since August 2023,627 opportunities posted,7,,57 applicants,
2461697,Content Writing Internship,Avaesa,"('Chennai',)",2 Months,"₹ 5,000-12,000 /month",['Internship'],"['British English', 'Content Marketing', 'Content Writing', 'Creative Writing', 'English Proficiency (Spoken)', 'English Proficiency (Written)', 'Google Suite (G Suite)', 'Research and Analytics']",,Hiring since December 2016,416 opportunities posted,1,94 candidates hired,Be an early applicant,http://avaesa.com/
2461423,Business Development (Sales) Internship,Vedev Events,"('Noida',)",2 Months,"₹ 9,000 /month",['Internship with job offer'],"['Digital Marketing', 'Effective Communication', 'Email Marketing', 'English Proficiency (Spoken)', 'MS-Office', 'Social Media Marketing']",['Job offer'],Hiring since January 2024,2 opportunities posted,1,,Be an early applicant,
2461863,Student Counselling and Support Internship,Internshala Trainings,"('Gurgaon',)",6 Months,"₹ 18,000 /month",['Internship'],"['Client Relationship', 'English Proficiency (Spoken)', 'English Proficiency (Written)']","['Letter of recommendation', 'Informal dress code', '5 days a week']",Hiring since January 2020,262 opportunities posted,1,64 candidates hired,Be an early applicant,https://trainings.internshala.com/
2462074,Civil Engineering Internship (Part time),Avaari,"('Ahmedabad, Chennai, Indore, Kolkata, Pune, Bankura, Bangalore, Hyderabad, Bhopal, Mumbai, Kochi, Pimpri-Chinchwad, Nagpur, Nashik',)",2 Months,"₹ 15,000 /month",['Internship'],"['3ds Max', 'AutoCAD', 'English Proficiency (Spoken)', 'English Proficiency (Written)', 'Physics', 'PTC Creo']","['Certificate', 'Letter of recommendation', '5 days a week']",Hiring since August 2023,627 opportunities posted,5,,59 applicants,
2461910,Game Tester Internship,IDZ Digital Private Limited,"('Mumbai',)",3 Months,"₹ 8,000 /month",['Internship'],"['Manual Testing', 'Software Testing']","['Certificate', '5 days a week']",Hiring since November 2016,1019 opportunities posted,4,14 candidates hired,31 applicants,http://www.idzdigital.com/
2462066,Mechanical Engineering Internship (Part time),Avaari,"('Ahmedabad, Chennai, Delhi, Ghaziabad, Kolkata, Pune, Bangalore, Mumbai, Jaipur, Noida',)",2 Months,"₹ 15,000 /month",['Internship'],"['ANSYS', 'AutoCAD', 'Autodesk Fusion 360', 'Catia', 'MS-Office', 'SolidWorks']","['Certificate', 'Letter of recommendation', '5 days a week']",Hiring since August 2023,627 opportunities posted,5,,74 applicants,
2462198,Mathematics Internship (Remote),Webwizard IT Solutions,"('Work from home',)",6 Months,"₹ 1,000 /month",['Internship'],"['English Proficiency (Spoken)', 'Hindi Proficiency (Spoken)', 'Mathematics']","['Certificate', 'Letter of recommendation', 'Flexible work hours', '5 days a week']",Hiring since April 2024,15 opportunities posted,5,,Be an early applicant,https://webwizarditsolutions.com
2462193,MS Office Support Internship (Remote),Webwizard IT Solutions,"('Work from home',)",6 Months,"₹ 1,000 /month",['Internship'],"['Hindi Proficiency (Spoken)', 'MS-Office']","['Certificate', 'Letter of recommendation', 'Flexible work hours', '5 days a week']",Hiring since April 2024,15 opportunities posted,5,,36 applicants,https://webwizarditsolutions.com
2461732,Finance & Accounting Internship,Plunes Healthcare,"('Gurgaon',)",4 Months,"₹ 15,000 /month",['Internship with job offer'],"['Accounting', 'Advanced Excel', 'Effective Communication', 'MS-Office']","['Certificate', 'Letter of recommendation', 'Informal dress code', 'Free snacks & beverages', 'Job offer']",Hiring since November 2023,11 opportunities posted,2,5 candidates hired,58 applicants,http://www.plunes.com/
2462185,English Speaker Internship (Remote),Webwizard IT Solutions,"('Work from home',)",6 Months,"₹ 1,000 /month",['Internship'],"['English Proficiency (Written)', 'Hindi Proficiency (Spoken)', 'MS-Excel', 'MS-Office', 'MS-PowerPoint', 'MS-Word']","['Certificate', 'Letter of recommendation', 'Flexible work hours', '5 days a week']",Hiring since April 2024,15 opportunities posted,5,,Be an early applicant,https://webwizarditsolutions.com
2462183,Computer Operations Internship (Remote),Webwizard IT Solutions,"('Work from home',)",6 Months,"₹ 1,000 /month",['Internship'],"['Hindi Proficiency (Spoken)', 'MS-Excel', 'MS-Office', 'MS-PowerPoint', 'MS-Word']","['Certificate', 'Letter of recommendation', 'Flexible work hours', '5 days a week']",Hiring since April 2024,15 opportunities posted,5,,27 applicants,https://webwizarditsolutions.com
2462195,Hindi Language Internship (Remote),Codecraft IT Solutions,"('Work from home',)",6 Months,"₹ 1,000 /month",['Internship'],"['English Proficiency (Spoken)', 'Hindi Proficiency (Spoken)']","['Certificate', 'Letter of recommendation', 'Flexible work hours', '5 days a week']",Hiring since April 2024,18 opportunities posted,5,,Be an early applicant,https://codecraftitsolutions.online
2462286,Motion Graphics. Video Editor Internship (Remote),SRI DAKSHINAMURTHY ACADEMY (OPC) PRIVATE LIMITED,"('Work from home',)",3 Months,"₹ 2,000 /month +  Incentives",['Internship with job offer'],"['Adobe After Effects', 'Adobe Illustrator', 'Adobe Premiere Pro', 'Video Editing']","['Certificate', 'Letter of recommendation', 'Flexible work hours', '5 days a week', 'Job offer']",Hiring since August 2023,25 opportunities posted,3,24 candidates hired,Be an early applicant,
